The full VeRa data can be accessed via the https://fip-koeln.de/marsvera-data-archive/?lang=en after asking for access to the server.
-----------------------------------------------------------------------------
  values at 130 km altitude above aeroid (130 km)
 -----------------------------------------------------------------------------
 Measurement time (130 km)                    [ERT] :  2013-12-22T08:48:37.621
 Measurement time (130 km)               [ERT-OWLT] :  2013-12-22T08:45:59.339
 Solar longitude (130 km)                     [deg] :      200.66
 Planet to Sun distance (130 km)          [10^6 km] :     107.768
 North planetary latitude (130 km)            [deg] :      -51.25
 East planetary longitude (130 km)            [deg] :       47.03
 Sub-solar north planetary latitude (130 km)  [deg] :       -0.93
 Sub-solar east planetary longitude (130 km)  [deg] :       96.40
 Aeroid radius (130 km)                        [km] :    6051.800
 MOLA radius (130 km)                          [km] :   -9999.999
 Local true solar time (130 km)               [hrs] :       15.29
 Solar zenith angle (130 km)                  [deg] :       65.15
 Electron density (130 km)               [10^6/m^3] :   192030.12

===========================================================================

Altitude	ELECTRON NUMBER DENSITY
65.41	-9999999.99
65.388	-9999999.99
65.369	-9999999.99
65.344	-9999999.99
65.318	-9999999.99
65.288	-9999999.99
65.257	-9999999.99
65.225	-9999999.99
65.193	-9999999.99
65.164	-9999999.99
65.131	-9999999.99
65.098	-9999999.99
65.062	-9999999.99
65.026	-9999999.99
64.991	-9999999.99
64.961	-9999999.99
64.934	-9999999.99
64.906	-9999999.99
64.881	-9999999.99
64.854	-9999999.99
64.83	-9999999.99
64.804	-9999999.99
64.781	-9999999.99
64.759	-9999999.99
64.744	-9999999.99
64.732	-9999999.99
64.731	-9999999.99
64.728	-9999999.99
64.714	-9999999.99
64.701	-9999999.99
64.693	-9999999.99
64.678	-9999999.99
64.629	-9999999.99
64.627	-9999999.99
64.59	-9999999.99
64.551	-9999999.99
64.515	-9999999.99
64.475	-9999999.99
64.422	-9999999.99
64.381	-9999999.99
64.367	-9999999.99
64.366	-9999999.99
64.308	-9999999.99
64.282	-9999999.99
64.265	-9999999.99
64.235	-9999999.99
64.201	-9999999.99
64.171	-9999999.99
64.103	-9999999.99
64.098	-9999999.99
64.017	-9999999.99
63.991	-9999999.99
63.923	-9999999.99
63.916	-9999999.99
63.856	-9999999.99
63.844	-9999999.99
63.788	-9999999.99
63.777	-9999999.99
63.719	-9999999.99
63.696	-9999999.99
63.626	-9999999.99
63.612	-9999999.99
63.612	-9999999.99
63.606	-9999999.99
63.595	-9999999.99
63.591	-9999999.99
63.563	-9999999.99
63.531	-9999999.99
63.503	-9999999.99
63.483	-9999999.99
63.464	-9999999.99
63.437	-9999999.99
63.414	-9999999.99
63.398	-9999999.99
63.378	-9999999.99
63.366	-9999999.99
63.356	-9999999.99
63.341	-9999999.99
63.32	-9999999.99
63.256	-9999999.99
63.195	-9999999.99
63.14	-9999999.99
63.085	-9999999.99
63.021	-9999999.99
62.943	-9999999.99
62.877	-9999999.99
62.826	-9999999.99
62.785	-9999999.99
62.746	-9999999.99
62.705	-9999999.99
62.667	-9999999.99
62.631	-9999999.99
62.606	-9999999.99
62.586	-9999999.99
62.571	-9999999.99
62.554	-9999999.99
62.541	-9999999.99
62.529	-9999999.99
62.518	-9999999.99
62.509	-9999999.99
62.499	-9999999.99
62.492	-9999999.99
62.48	-9999999.99
62.469	-9999999.99
62.457	-9999999.99
62.445	-9999999.99
62.431	-9999999.99
62.419	-9999999.99
62.406	-9999999.99
62.395	-9999999.99
62.388	-9999999.99
62.382	-9999999.99
62.376	-9999999.99
62.367	-9999999.99
62.358	-9999999.99
62.341	-9999999.99
62.295	-9999999.99
62.23	-9999999.99
62.175	-9999999.99
62.101	-9999999.99
62.097	-9999999.99
62.035	-9999999.99
62.014	-9999999.99
61.961	-9999999.99
61.955	-9999999.99
61.911	-9999999.99
61.908	-9999999.99
61.873	-9999999.99
61.846	-9999999.99
61.822	-9999999.99
61.801	-9999999.99
61.786	-9999999.99
61.776	-9999999.99
61.766	-9999999.99
61.762	-9999999.99
61.761	-9999999.99
61.759	-9999999.99
61.751	-9999999.99
61.742	-9999999.99
61.727	-9999999.99
61.711	-9999999.99
61.691	-9999999.99
61.67	-9999999.99
61.647	-9999999.99
61.627	-9999999.99
61.609	-9999999.99
61.59	-9999999.99
61.572	-9999999.99
61.55	-9999999.99
61.528	-9999999.99
61.503	-9999999.99
61.48	-9999999.99
61.459	-9999999.99
61.443	-9999999.99
61.43	-9999999.99
61.424	-9999999.99
61.419	-9999999.99
61.412	-9999999.99
61.406	-9999999.99
61.401	-9999999.99
61.397	-9999999.99
61.387	-9999999.99
61.366	-9999999.99
61.34	-9999999.99
61.313	-9999999.99
61.287	-9999999.99
61.267	-9999999.99
61.245	-9999999.99
61.227	-9999999.99
61.209	-9999999.99
61.193	-9999999.99
61.179	-9999999.99
61.17	-9999999.99
61.169	-9999999.99
61.166	-9999999.99
61.15	-9999999.99
61.134	-9999999.99
61.121	-9999999.99
61.095	-9999999.99
61.067	-9999999.99
61.048	-9999999.99
61.028	-9999999.99
60.989	-9999999.99
60.941	-9999999.99
60.889	-9999999.99
60.807	-9999999.99
60.804	-9999999.99
60.767	-9999999.99
60.727	-9999999.99
60.674	-9999999.99
60.631	-9999999.99
60.596	-9999999.99
60.565	-9999999.99
60.519	-9999999.99
60.51	-9999999.99
60.477	-9999999.99
60.443	-9999999.99
60.415	-9999999.99
60.394	-9999999.99
60.379	-9999999.99
60.369	-9999999.99
60.356	-9999999.99
60.343	-9999999.99
60.326	-9999999.99
60.312	-9999999.99
60.297	-9999999.99
60.285	-9999999.99
60.272	-9999999.99
60.259	-9999999.99
60.25	-9999999.99
60.243	-9999999.99
60.239	-9999999.99
60.234	-9999999.99
60.228	-9999999.99
60.218	-9999999.99
60.209	-9999999.99
60.199	-9999999.99
60.186	-9999999.99
60.169	-9999999.99
60.147	-9999999.99
60.126	-9999999.99
60.107	-9999999.99
60.095	-9999999.99
60.083	-9999999.99
60.073	-9999999.99
60.061	-9999999.99
60.049	-9999999.99
60.033	-9999999.99
60.011	-9999999.99
59.986	-9999999.99
59.958	-9999999.99
59.937	-9999999.99
59.923	-9999999.99
59.923	-9999999.99
59.918	-9999999.99
59.91	-9999999.99
59.905	-9999999.99
59.895	-9999999.99
59.884	-9999999.99
59.868	-9999999.99
59.849	-9999999.99
59.828	-9999999.99
59.81	-9999999.99
59.792	-9999999.99
59.777	-9999999.99
59.767	-9999999.99
59.757	-9999999.99
59.75	-9999999.99
59.739	-9999999.99
59.726	-9999999.99
59.708	-9999999.99
59.69	-9999999.99
59.673	-9999999.99
59.661	-9999999.99
59.649	-9999999.99
59.636	-9999999.99
59.621	-9999999.99
59.602	-9999999.99
59.587	-9999999.99
59.572	-9999999.99
59.56	-9999999.99
59.548	-9999999.99
59.538	-9999999.99
59.53	-9999999.99
59.523	-9999999.99
59.507	-9999999.99
59.493	-9999999.99
59.484	-9999999.99
59.482	-9999999.99
59.481	-9999999.99
59.476	-9999999.99
59.47	-9999999.99
59.461	-9999999.99
59.452	-9999999.99
59.438	-9999999.99
59.413	-9999999.99
59.394	-9999999.99
59.394	-9999999.99
59.369	-9999999.99
59.334	-9999999.99
59.313	-9999999.99
59.291	-9999999.99
59.253	-9999999.99
59.222	-9999999.99
59.19	-9999999.99
59.114	-9999999.99
59.059	-9999999.99
58.916	-9999999.99
58.881	-9999999.99
58.876	-9999999.99
58.821	-9999999.99
58.658	-9999999.99
58.599	-9999999.99
58.565	-9999999.99
58.555	-9999999.99
58.498	-9999999.99
58.488	-9999999.99
58.473	-9999999.99
58.45	-9999999.99
58.428	-9999999.99
58.405	-9999999.99
58.37	-9999999.99
58.33	-9999999.99
58.304	-9999999.99
58.283	-9999999.99
58.257	-9999999.99
58.232	-9999999.99
58.23	-9999999.99
58.212	-9999999.99
58.185	-9999999.99
58.152	-9999999.99
58.11	-9999999.99
58.08	-9999999.99
58.043	-9999999.99
57.993	-9999999.99
57.948	-9999999.99
57.906	-9999999.99
57.876	-9999999.99
57.837	-9999999.99
57.832	-9999999.99
57.789	-9999999.99
57.782	-9999999.99
57.741	-9999999.99
57.737	-9999999.99
57.698	-9999999.99
57.696	-9999999.99
57.657	-9999999.99
57.654	-9999999.99
57.612	-9999999.99
57.611	-9999999.99
57.58	-9999999.99
57.55	-9999999.99
57.531	-9999999.99
57.52	-9999999.99
57.511	-9999999.99
57.505	-9999999.99
57.504	-9999999.99
57.497	-9999999.99
57.478	-9999999.99
57.453	-9999999.99
57.426	-9999999.99
57.388	-9999999.99
57.347	-9999999.99
57.316	-9999999.99
57.276	-9999999.99
57.229	-9999999.99
57.173	-9999999.99
57.153	-9999999.99
57.099	-9999999.99
57.091	-9999999.99
57.073	-9999999.99
57.069	-9999999.99
57.067	-9999999.99
57.06	-9999999.99
57.055	-9999999.99
57.054	-9999999.99
57.044	-9999999.99
57.016	-9999999.99
56.992	-9999999.99
56.967	-9999999.99
56.947	-9999999.99
56.932	-9999999.99
56.923	-9999999.99
56.914	-9999999.99
56.905	-9999999.99
56.892	-9999999.99
56.875	-9999999.99
56.859	-9999999.99
56.838	-9999999.99
56.818	-9999999.99
56.797	-9999999.99
56.776	-9999999.99
56.756	-9999999.99
56.742	-9999999.99
56.736	-9999999.99
56.735	-9999999.99
56.732	-9999999.99
56.726	-9999999.99
56.716	-9999999.99
56.707	-9999999.99
56.697	-9999999.99
56.685	-9999999.99
56.665	-9999999.99
56.645	-9999999.99
56.627	-9999999.99
56.615	-9999999.99
56.61	-9999999.99
56.602	-9999999.99
56.594	-9999999.99
56.578	-9999999.99
56.56	-9999999.99
56.536	-9999999.99
56.508	-9999999.99
56.479	-9999999.99
56.453	-9999999.99
56.436	-9999999.99
56.422	-9999999.99
56.415	-9999999.99
56.411	-9999999.99
56.41	-9999999.99
56.405	-9999999.99
56.399	-9999999.99
56.389	-9999999.99
56.373	-9999999.99
56.356	-9999999.99
56.335	-9999999.99
56.319	-9999999.99
56.305	-9999999.99
56.295	-9999999.99
56.286	-9999999.99
56.282	-9999999.99
56.28	-9999999.99
56.278	-9999999.99
56.264	-9999999.99
56.237	-9999999.99
56.209	-9999999.99
56.182	-9999999.99
56.166	-9999999.99
56.153	-9999999.99
56.149	-9999999.99
56.144	-9999999.99
56.14	-9999999.99
56.131	-9999999.99
56.12	-9999999.99
56.111	-9999999.99
56.099	-9999999.99
56.085	-9999999.99
56.063	-9999999.99
56.033	-9999999.99
55.999	-9999999.99
55.972	-9999999.99
55.953	-9999999.99
55.952	-9999999.99
55.945	-9999999.99
55.938	-9999999.99
55.912	-9999999.99
55.875	-9999999.99
55.822	-9999999.99
55.756	-9999999.99
55.685	-9999999.99
55.626	-9999999.99
55.581	-9999999.99
55.568	-9999999.99
55.532	-9999999.99
55.485	-9999999.99
55.438	-9999999.99
55.417	-9999999.99
55.379	-9999999.99
55.314	-9999999.99
55.27	-9999999.99
55.262	-9999999.99
55.247	-9999999.99
55.238	-9999999.99
55.234	-9999999.99
55.23	-9999999.99
55.211	-9999999.99
55.173	-9999999.99
55.131	-9999999.99
55.094	-9999999.99
55.07	-9999999.99
55.058	-9999999.99
55.054	-9999999.99
55.052	-9999999.99
55.049	-9999999.99
55.043	-9999999.99
55.037	-9999999.99
54.987	-9999999.99
54.895	-9999999.99
54.888	-9999999.99
54.857	-9999999.99
54.793	-9999999.99
54.77	-9999999.99
54.746	-9999999.99
54.714	-9999999.99
54.679	-9999999.99
54.641	-9999999.99
54.578	-9999999.99
54.553	-9999999.99
54.521	-9999999.99
54.503	-9999999.99
54.493	-9999999.99
54.49	-9999999.99
54.477	-9999999.99
54.468	-9999999.99
54.465	-9999999.99
54.455	-9999999.99
54.447	-9999999.99
54.445	-9999999.99
54.432	-9999999.99
54.418	-9999999.99
54.405	-9999999.99
54.36	-9999999.99
54.356	-9999999.99
54.337	-9999999.99
54.308	-9999999.99
54.293	-9999999.99
54.287	-9999999.99
54.236	-9999999.99
54.235	-9999999.99
54.221	-9999999.99
54.215	-9999999.99
54.213	-9999999.99
54.203	-9999999.99
54.177	-9999999.99
54.159	-9999999.99
54.155	-9999999.99
54.152	-9999999.99
54.141	-9999999.99
54.116	-9999999.99
54.062	-9999999.99
54.049	-9999999.99
54.031	-9999999.99
54	-9999999.99
53.996	-9999999.99
53.961	-9999999.99
53.931	-9999999.99
53.921	-9999999.99
53.882	-9999999.99
53.866	-9999999.99
53.863	-9999999.99
53.831	-9999999.99
53.818	-9999999.99
53.816	-9999999.99
53.783	-9999999.99
53.758	-9999999.99
53.743	-9999999.99
53.705	-9999999.99
53.7	-9999999.99
53.691	-9999999.99
53.683	-9999999.99
53.653	-9999999.99
53.638	-9999999.99
53.628	-9999999.99
53.625	-9999999.99
53.592	-9999999.99
53.571	-9999999.99
53.527	-9999999.99
53.526	-9999999.99
53.514	-9999999.99
53.495	-9999999.99
53.491	-9999999.99
53.477	-9999999.99
53.475	-9999999.99
53.464	-9999999.99
53.459	-9999999.99
53.432	-9999999.99
53.416	-9999999.99
53.394	-9999999.99
53.392	-9999999.99
53.385	-9999999.99
53.382	-9999999.99
53.361	-9999999.99
53.355	-9999999.99
53.342	-9999999.99
53.336	-9999999.99
53.313	-9999999.99
53.302	-9999999.99
53.288	-9999999.99
53.281	-9999999.99
53.279	-9999999.99
53.247	-9999999.99
53.244	-9999999.99
53.223	-9999999.99
53.208	-9999999.99
53.182	-9999999.99
53.166	-9999999.99
53.143	-9999999.99
53.137	-9999999.99
53.123	-9999999.99
53.117	-9999999.99
53.103	-9999999.99
53.102	-9999999.99
53.091	-9999999.99
53.083	-9999999.99
53.061	-9999999.99
53.05	-9999999.99
53.035	-9999999.99
53.032	-9999999.99
53.017	-9999999.99
53.011	-9999999.99
52.987	-9999999.99
52.971	-9999999.99
52.943	-9999999.99
52.927	-9999999.99
52.9	-9999999.99
52.881	-9999999.99
52.868	-9999999.99
52.862	-9999999.99
52.861	-9999999.99
52.821	-9999999.99
52.801	-9999999.99
52.774	-9999999.99
52.759	-9999999.99
52.743	-9999999.99
52.741	-9999999.99
52.729	-9999999.99
52.725	-9999999.99
52.706	-9999999.99
52.695	-9999999.99
52.677	-9999999.99
52.676	-9999999.99
52.666	-9999999.99
52.659	-9999999.99
52.634	-9999999.99
52.616	-9999999.99
52.588	-9999999.99
52.572	-9999999.99
52.543	-9999999.99
52.523	-9999999.99
52.484	-9999999.99
52.483	-9999999.99
52.472	-9999999.99
52.453	-9999999.99
52.449	-9999999.99
52.444	-9999999.99
52.435	-9999999.99
52.427	-9999999.99
52.403	-9999999.99
52.394	-9999999.99
52.39	-9999999.99
52.383	-9999999.99
52.377	-9999999.99
52.352	-9999999.99
52.334	-9999999.99
52.304	-9999999.99
52.282	-9999999.99
52.257	-9999999.99
52.245	-9999999.99
52.234	-9999999.99
52.229	-9999999.99
52.225	-9999999.99
52.207	-9999999.99
52.198	-9999999.99
52.181	-9999999.99
52.165	-9999999.99
52.154	-9999999.99
52.134	-9999999.99
52.117	-9999999.99
52.112	-9999999.99
52.098	-9999999.99
52.091	-9999999.99
52.085	-9999999.99
52.081	-9999999.99
52.064	-9999999.99
52.051	-9999999.99
52.042	-9999999.99
52.03	-9999999.99
52.027	-9999999.99
52.021	-9999999.99
52.013	-9999999.99
51.987	-9999999.99
51.968	-9999999.99
51.963	-9999999.99
51.952	-9999999.99
51.947	-9999999.99
51.943	-9999999.99
51.943	-9999999.99
51.941	-9999999.99
51.934	-9999999.99
51.927	-9999999.99
51.903	-9999999.99
51.881	-9999999.99
51.868	-9999999.99
51.85	-9999999.99
51.846	-9999999.99
51.842	-9999999.99
51.823	-9999999.99
51.806	-9999999.99
51.798	-9999999.99
51.781	-9999999.99
51.771	-9999999.99
51.771	-9999999.99
51.77	-9999999.99
51.756	-9999999.99
51.741	-9999999.99
51.735	-9999999.99
51.725	-9999999.99
51.714	-9999999.99
51.701	-9999999.99
51.672	-9999999.99
51.65	-9999999.99
51.645	-9999999.99
51.635	-9999999.99
51.633	-9999999.99
51.615	-9999999.99
51.598	-9999999.99
51.589	-9999999.99
51.577	-9999999.99
51.571	-9999999.99
51.562	-9999999.99
51.556	-9999999.99
51.546	-9999999.99
51.539	-9999999.99
51.529	-9999999.99
51.525	-9999999.99
51.519	-9999999.99
51.519	-9999999.99
51.511	-9999999.99
51.51	-9999999.99
51.5	-9999999.99
51.497	-9999999.99
51.484	-9999999.99
51.475	-9999999.99
51.463	-9999999.99
51.45	-9999999.99
51.434	-9999999.99
51.419	-9999999.99
51.407	-9999999.99
51.393	-9999999.99
51.382	-9999999.99
51.369	-9999999.99
51.359	-9999999.99
51.35	-9999999.99
51.344	-9999999.99
51.339	-9999999.99
51.333	-9999999.99
51.331	-9999999.99
51.331	-9999999.99
51.329	-9999999.99
51.325	-9999999.99
51.315	-9999999.99
51.304	-9999999.99
51.288	-9999999.99
51.27	-9999999.99
51.251	-9999999.99
51.233	-9999999.99
51.223	-9999999.99
51.219	-9999999.99
51.214	-9999999.99
51.205	-9999999.99
51.192	-9999999.99
51.179	-9999999.99
51.168	-9999999.99
51.155	-9999999.99
51.142	-9999999.99
51.127	-9999999.99
51.115	-9999999.99
51.103	-9999999.99
51.097	-9999999.99
51.093	-9999999.99
51.087	-9999999.99
51.085	-9999999.99
51.081	-9999999.99
51.077	-9999999.99
51.068	-9999999.99
51.06	-9999999.99
51.052	-9999999.99
51.047	-9999999.99
51.043	-9999999.99
51.042	-9999999.99
51.042	-9999999.99
51.038	-9999999.99
51.033	-9999999.99
51.024	-9999999.99
51.016	-9999999.99
51.006	-9999999.99
50.999	-9999999.99
50.993	-9999999.99
50.986	-9999999.99
50.975	-9999999.99
50.962	-9999999.99
50.95	-9999999.99
50.937	-9999999.99
50.927	-9999999.99
50.918	-9999999.99
50.912	-9999999.99
50.905	-9999999.99
50.9	-9999999.99
50.894	-9999999.99
50.887	-9999999.99
50.884	-9999999.99
50.879	-9999999.99
50.875	-9999999.99
50.867	-9999999.99
50.859	-9999999.99
50.848	-9999999.99
50.836	-9999999.99
50.82	-9999999.99
50.808	-9999999.99
50.798	-9999999.99
50.791	-9999999.99
50.79	-9999999.99
50.787	-9999999.99
50.786	-9999999.99
50.78	-9999999.99
50.774	-9999999.99
50.768	-9999999.99
50.763	-9999999.99
50.755	-9999999.99
50.745	-9999999.99
50.739	-9999999.99
50.733	-9999999.99
50.732	-9999999.99
50.73	-9999999.99
50.727	-9999999.99
50.718	-9999999.99
50.707	-9999999.99
50.695	-9999999.99
50.682	-9999999.99
50.673	-9999999.99
50.667	-9999999.99
50.666	-9999999.99
50.664	-9999999.99
50.663	-9999999.99
50.655	-9999999.99
50.644	-9999999.99
50.628	-9999999.99
50.614	-9999999.99
50.602	-9999999.99
50.592	-9999999.99
50.588	-9999999.99
50.585	-9999999.99
50.582	-9999999.99
50.58	-9999999.99
50.574	-9999999.99
50.567	-9999999.99
50.557	-9999999.99
50.545	-9999999.99
50.535	-9999999.99
50.525	-9999999.99
50.521	-9999999.99
50.516	-9999999.99
50.513	-9999999.99
50.507	-9999999.99
50.506	-9999999.99
50.499	-9999999.99
50.486	-9999999.99
50.475	-9999999.99
50.463	-9999999.99
50.455	-9999999.99
50.448	-9999999.99
50.445	-9999999.99
50.439	-9999999.99
50.429	-9999999.99
50.417	-9999999.99
50.404	-9999999.99
50.393	-9999999.99
50.383	-9999999.99
50.374	-9999999.99
50.362	-9999999.99
50.351	-9999999.99
50.343	-9999999.99
50.34	-9999999.99
50.339	-9999999.99
50.335	-9999999.99
50.328	-9999999.99
50.32	-9999999.99
50.31	-9999999.99
50.301	-9999999.99
50.294	-9999999.99
50.287	-9999999.99
50.282	-9999999.99
50.273	-9999999.99
50.266	-9999999.99
50.257	-9999999.99
50.249	-9999999.99
50.24	-9999999.99
50.233	-9999999.99
50.225	-9999999.99
50.224	-9999999.99
50.222	-9999999.99
50.216	-9999999.99
50.21	-9999999.99
50.204	-9999999.99
50.196	-9999999.99
50.191	-9999999.99
50.184	-9999999.99
50.178	-9999999.99
50.172	-9999999.99
50.169	-9999999.99
50.165	-9999999.99
50.164	-9999999.99
50.159	-9999999.99
50.149	-9999999.99
50.141	-9999999.99
50.131	-9999999.99
50.124	-9999999.99
50.115	-9999999.99
50.109	-9999999.99
50.105	-9999999.99
50.103	-9999999.99
50.1	-9999999.99
50.093	-9999999.99
50.086	-9999999.99
50.082	-9999999.99
50.076	-9999999.99
50.071	-9999999.99
50.064	-9999999.99
50.061	-9999999.99
50.058	-9999999.99
50.055	-9999999.99
50.046	-9999999.99
50.032	-9999999.99
50.021	-9999999.99
50.012	-9999999.99
50.01	-9999999.99
50.006	-9999999.99
50.002	-9999999.99
49.997	-9999999.99
49.99	-9999999.99
49.986	-9999999.99
49.978	-9999999.99
49.97	-9999999.99
49.965	-9999999.99
49.964	-9999999.99
49.958	-9999999.99
49.947	-9999999.99
49.936	-9999999.99
49.92	-9999999.99
49.905	-9999999.99
49.891	-9999999.99
49.883	-9999999.99
49.881	-9999999.99
49.879	-9999999.99
49.878	-9999999.99
49.874	-9999999.99
49.871	-9999999.99
49.867	-9999999.99
49.866	-9999999.99
49.866	-9999999.99
49.866	-9999999.99
49.865	-9999999.99
49.86	-9999999.99
49.857	-9999999.99
49.854	-9999999.99
49.849	-9999999.99
49.838	-9999999.99
49.828	-9999999.99
49.817	-9999999.99
49.805	-9999999.99
49.796	-9999999.99
49.785	-9999999.99
49.777	-9999999.99
49.769	-9999999.99
49.761	-9999999.99
49.75	-9999999.99
49.738	-9999999.99
49.726	-9999999.99
49.713	-9999999.99
49.703	-9999999.99
49.69	-9999999.99
49.681	-9999999.99
49.679	-9999999.99
49.678	-9999999.99
49.674	-9999999.99
49.667	-9999999.99
49.664	-9999999.99
49.662	-9999999.99
49.659	-9999999.99
49.652	-9999999.99
49.639	-9999999.99
49.627	-9999999.99
49.616	-9999999.99
49.614	-9999999.99
49.613	-9999999.99
49.609	-9999999.99
49.602	-9999999.99
49.593	-9999999.99
49.589	-9999999.99
49.588	-9999999.99
49.578	-9999999.99
49.561	-9999999.99
49.541	-9999999.99
49.527	-9999999.99
49.516	-9999999.99
49.509	-9999999.99
49.495	-9999999.99
49.477	-9999999.99
49.454	-9999999.99
49.45	-9999999.99
49.444	-9999999.99
49.43	-9999999.99
49.423	-9999999.99
49.407	-9999999.99
49.377	-9999999.99
49.367	-9999999.99
49.366	-9999999.99
49.334	-9999999.99
49.296	-9999999.99
49.255	-9999999.99
49.222	-9999999.99
49.198	-9999999.99
